,Company,Target ID,Target,Year,PE_Firm,PE-backed,reprisk_id,current_RRI,RRI_trend,peak_RRI,peak_RRI_date,RepRisk_rating,country_sector_average,environmental_percentage,social_percentage,governance_percentage,headquarter_country_code,sectors
7905,"GLG Partners, Inc. (NYSE:GLG)",4189276,"GLG Partners, Inc. (NYSE:GLG)",2016,[],0,7401,3,-1,26,2015-08-07,AA,18,0%,50%,50%,US,Financial Services
7906,"GLG Partners, Inc. (NYSE:GLG)",4189276,"GLG Partners, Inc. (NYSE:GLG)",2017,[],0,7401,0,0,20,2016-01-01,AA,20,0%,0%,0%,US,Financial Services
7907,"GLG Partners, Inc. (NYSE:GLG)",4189276,"GLG Partners, Inc. (NYSE:GLG)",2018,[],0,7401,0,0,3,2016-12-31,AA,23,0%,0%,0%,US,Financial Services
7908,"GLG Partners, Inc. (NYSE:GLG)",4189276,"GLG Partners, Inc. (NYSE:GLG)",2019,[],0,7401,0,0,0,2017-01-31,AA,23,0%,0%,0%,US,Financial Services
7909,"GLG Partners, Inc. (NYSE:GLG)",4189276,"GLG Partners, Inc. (NYSE:GLG)",2020,[],0,7401,0,0,0,,AA,26,0%,0%,0%,US,Financial Services
7910,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2007,[],0,1018645,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7911,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2008,[],0,1018645,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7912,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2009,[],0,1018645,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7913,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2010,[],0,1018645,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7914,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2011,[],0,1018645,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7915,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2012,[],0,1018645,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7916,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2013,[],0,1018645,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
7917,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2014,[],0,1018645,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
7918,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2015,[],0,1018645,0,0,0,,AA,21,0%,0%,0%,US,Financial Services
7919,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2016,[],0,1018645,0,0,0,,AA,21,0%,0%,0%,US,Financial Services
7920,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2017,[],0,1018645,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
7921,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2018,[],0,1018645,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
7922,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2019,[],0,1018645,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
7923,Global Arena Capital Corp,4143099,Global Arena Capital Corp,2020,[],0,1018645,15,-1,32,2020-04-03,A,26,0%,0%,100%,US,Financial Services
7924,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2007,[],0,64599,0,0,0,,AA,20,0%,0%,0%,US,Industrial Engineering
7925,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2008,[],0,64599,0,0,0,,AA,20,0%,0%,0%,US,Industrial Engineering
7926,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2009,[],0,64599,0,0,0,,AA,20,0%,0%,0%,US,Industrial Engineering
7927,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2010,[],0,64599,0,0,0,,AA,21,0%,0%,0%,US,Industrial Engineering
7928,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2011,[],0,64599,0,0,0,,AA,21,0%,0%,0%,US,Industrial Engineering
7929,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2012,[],0,64599,15,-1,32,2012-04-03,A,20,100%,0%,0%,US,Industrial Engineering
7930,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2013,[],0,64599,0,0,32,2012-04-03,A,25,100%,0%,0%,US,Industrial Engineering
7931,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2014,[],0,64599,22,-2,26,2014-10-16,A,24,0%,0%,100%,US,Industrial Engineering
7932,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2015,[],0,64599,5,-2,26,2014-10-16,AA,22,0%,0%,100%,US,Industrial Engineering
7933,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2016,[],0,64599,0,0,22,2015-01-01,AA,21,0%,0%,0%,US,Industrial Engineering
7934,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2017,[],0,64599,0,0,5,2016-01-01,AA,22,0%,0%,0%,US,Industrial Engineering
7935,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2018,[],0,64599,0,0,0,2016-03-31,AA,23,0%,0%,0%,US,Industrial Engineering
7936,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2019,[],0,64599,0,0,0,,AA,23,0%,0%,0%,US,Industrial Engineering
7937,"Global Geophysical Services, Inc.",4292610,"Global Geophysical Services, Inc.",2020,[],0,64599,0,0,0,,AA,25,0%,0%,0%,US,Industrial Engineering
7938,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2007,[],0,10933,0,0,0,,AA,28,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7939,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2008,[],0,10933,0,0,0,,AA,28,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7940,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2009,[],0,10933,0,0,0,,AA,20,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7941,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2010,[],0,10933,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7942,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2011,[],0,10933,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7943,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2012,[],0,10933,0,0,0,,AA,20,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7944,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2013,[],0,10933,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7945,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2014,[],0,10933,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7946,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2015,[],0,10933,15,-1,32,2015-04-09,A,23,0%,50%,50%,US,Support Services (Industrial Goods and Services)
7947,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2016,[],0,10933,0,0,32,2015-04-09,A,23,0%,50%,50%,US,Support Services (Industrial Goods and Services)
7948,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2017,[],0,10933,20,-2,32,2017-08-10,A,21,0%,0%,100%,US,Support Services (Industrial Goods and Services)
7949,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2018,[],0,10933,17,-2,32,2017-08-10,A,22,0%,0%,100%,US,Support Services (Industrial Goods and Services)
7950,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2019,[],0,10933,1,-1,31,2018-06-01,A,22,0%,0%,100%,US,Support Services (Industrial Goods and Services)
7951,Global Payments Inc. (NYSE:GPN),4090258,Global Payments Inc. (NYSE:GPN),2020,[],0,10933,0,0,17,2019-01-01,AA,25,0%,0%,0%,US,Support Services (Industrial Goods and Services)
7952,GN Bank,1001216,GN Bank,2007,[],0,2390213,0,0,0,,AA,24,0%,0%,0%,US,Banks
7953,GN Bank,1001216,GN Bank,2008,[],0,2390213,0,0,0,,AA,24,0%,0%,0%,US,Banks
7954,GN Bank,1001216,GN Bank,2009,[],0,2390213,0,0,0,,AA,21,0%,0%,0%,US,Banks
7955,GN Bank,1001216,GN Bank,2010,[],0,2390213,0,0,0,,AA,21,0%,0%,0%,US,Banks
7956,GN Bank,1001216,GN Bank,2011,[],0,2390213,0,0,0,,AA,21,0%,0%,0%,US,Banks
7957,GN Bank,1001216,GN Bank,2012,[],0,2390213,0,0,0,,AA,22,0%,0%,0%,US,Banks
7958,GN Bank,1001216,GN Bank,2013,[],0,2390213,0,0,0,,AA,23,0%,0%,0%,US,Banks
7959,GN Bank,1001216,GN Bank,2014,[],0,2390213,0,0,0,,AA,23,0%,0%,0%,US,Banks
7960,GN Bank,1001216,GN Bank,2015,[],0,2390213,0,0,0,,AA,22,0%,0%,0%,US,Banks
7961,GN Bank,1001216,GN Bank,2016,[],0,2390213,0,0,0,,AA,22,0%,0%,0%,US,Banks
7962,GN Bank,1001216,GN Bank,2017,[],0,2390213,0,0,0,,AA,23,0%,0%,0%,US,Banks
7963,GN Bank,1001216,GN Bank,2018,[],0,2390213,0,0,0,,AA,24,0%,0%,0%,US,Banks
7964,GN Bank,1001216,GN Bank,2019,[],0,2390213,0,0,0,,AA,24,0%,0%,0%,US,Banks
7965,GN Bank,1001216,GN Bank,2020,[],0,2390213,0,0,0,,AA,27,0%,0%,0%,US,Banks
7966,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2007,[],0,112845,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7967,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2008,[],0,112845,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7968,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2009,[],0,112845,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7969,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2010,[],0,112845,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7970,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2011,[],0,112845,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7971,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2012,[],0,112845,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7972,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2013,[],0,112845,20,-1,32,2013-08-01,A,22,0%,0%,100%,US,Financial Services
7973,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2014,[],0,112845,3,-2,32,2013-08-01,A,22,0%,0%,100%,US,Financial Services
7974,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2015,[],0,112845,0,0,20,2013-12-31,AA,21,0%,0%,0%,US,Financial Services
7975,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2016,[],0,112845,0,0,3,2015-01-01,AA,21,0%,0%,0%,US,Financial Services
7976,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2017,[],0,112845,0,0,0,2015-03-01,AA,22,0%,0%,0%,US,Financial Services
7977,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2018,[],0,112845,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
7978,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2019,[],0,112845,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
7979,"Goelzer Investment Management, Inc.",4027484,"Goelzer Investment Management, Inc.",2020,[],0,112845,0,0,0,,AA,26,0%,0%,0%,US,Financial Services
7980,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2007,[],0,45999,0,0,0,,AA,23,0%,0%,0%,US,Mining
7981,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2008,[],0,45999,0,0,0,,AA,23,0%,0%,0%,US,Mining
7982,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2009,[],0,45999,0,0,0,,AA,21,0%,0%,0%,US,Mining
7983,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2010,[],0,45999,0,0,0,,AA,24,0%,0%,0%,US,Mining
7984,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2011,[],0,45999,0,0,0,,AA,24,0%,0%,0%,US,Mining
7985,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2012,[],0,45999,0,0,0,,AA,24,0%,0%,0%,US,Mining
7986,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2013,[],0,45999,0,0,0,,AA,24,0%,0%,0%,US,Mining
7987,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2014,[],0,45999,0,0,0,,AA,24,0%,0%,0%,US,Mining
7988,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2015,[],0,45999,0,0,0,,AA,23,0%,0%,0%,US,Mining
7989,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2016,[],0,45999,0,0,0,,AA,20,0%,0%,0%,US,Mining
7990,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2017,[],0,45999,0,0,0,,AA,21,0%,0%,0%,US,Mining
7991,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2018,[],0,45999,0,0,0,,AA,21,0%,0%,0%,US,Mining
7992,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2019,[],0,45999,0,0,0,,AA,22,0%,0%,0%,US,Mining
7993,Golden Minerals Company (OTCQB:AUMN),4350585,Golden Minerals Company (OTCQB:AUMN),2020,[],0,45999,0,0,0,,AA,25,0%,0%,0%,US,Mining
7994,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2007,[],0,187866,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7995,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2008,[],0,187866,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
7996,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2009,[],0,187866,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7997,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2010,[],0,187866,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7998,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2011,[],0,187866,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
7999,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2012,[],0,187866,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8000,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2013,[],0,187866,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
8001,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2014,[],0,187866,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
8002,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2015,[],0,187866,18,-1,20,2015-11-01,AA,21,0%,0%,0%,US,Financial Services
8003,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2016,[],0,187866,17,14,20,2015-11-01,AA,21,0%,0%,0%,US,Financial Services
8004,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2017,[],0,187866,0,-2,18,2016-01-01,AA,22,0%,0%,0%,US,Financial Services
8005,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2018,[],0,187866,4,-1,17,2016-12-31,AA,23,0%,0%,0%,US,Financial Services
8006,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2019,[],0,187866,0,0,17,2018-03-07,AA,23,0%,0%,0%,US,Financial Services
8007,"Goto Capital Markets, Inc.",4317849,"Goto Capital Markets, Inc.",2020,[],0,187866,0,0,4,2019-01-01,AA,26,0%,0%,0%,US,Financial Services
8008,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2007,[],0,187868,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8009,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2008,[],0,187868,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8010,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2009,[],0,187868,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8011,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2010,[],0,187868,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8012,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2011,[],0,187868,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8013,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2012,[],0,187868,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8014,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2013,[],0,187868,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
8015,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2014,[],0,187868,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
8016,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2015,[],0,187868,18,-1,20,2015-11-01,AA,21,0%,0%,0%,US,Financial Services
8017,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2016,[],0,187868,17,14,20,2015-11-01,AA,21,0%,0%,0%,US,Financial Services
8018,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2017,[],0,187868,0,-2,18,2016-01-01,AA,22,0%,0%,0%,US,Financial Services
8019,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2018,[],0,187868,4,-1,17,2016-12-31,AA,23,0%,0%,0%,US,Financial Services
8020,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2019,[],0,187868,0,0,17,2018-03-07,AA,23,0%,0%,0%,US,Financial Services
8021,Greenhaven Associates Inc,110473,Greenhaven Associates Inc,2020,[],0,187868,0,0,4,2019-01-01,AA,26,0%,0%,0%,US,Financial Services
8022,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2007,[],0,6490,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8023,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2008,[],0,6490,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8024,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2009,[],0,6490,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8025,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2010,[],0,6490,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8026,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2011,[],0,6490,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8027,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2012,[],0,6490,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8028,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2013,[],0,6490,0,0,0,,AA,22,0%,0%,0%,US,Financial Services
8029,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2014,[],0,6490,25,-8,33,2014-11-18,A,22,0%,0%,100%,US,Financial Services
8030,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2015,[],0,6490,9,-1,33,2014-11-18,A,21,0%,0%,100%,US,Financial Services
8031,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2016,[],0,6490,0,0,25,2015-01-01,AA,21,0%,0%,0%,US,Financial Services
8032,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2017,[],0,6490,0,0,9,2016-01-01,AA,22,0%,0%,0%,US,Financial Services
8033,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2018,[],0,6490,0,0,0,2016-05-31,AA,23,0%,0%,0%,US,Financial Services
8034,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2019,[],0,6490,0,0,0,,AA,23,0%,0%,0%,US,Financial Services
8035,"Greenhill & Co., Inc. (NYSE:GHL)",4022678,"Greenhill & Co., Inc. (NYSE:GHL)",2020,[],0,6490,0,0,0,,AA,26,0%,0%,0%,US,Financial Services
8036,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2007,[],0,16467,0,0,0,,AA,28,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8037,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2008,[],0,16467,0,0,0,,AA,28,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8038,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2009,[],0,16467,0,0,0,,AA,20,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8039,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2010,[],0,16467,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8040,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2011,[],0,16467,0,0,0,,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8041,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2012,[],0,16467,0,0,0,,AA,20,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8042,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2013,[],0,16467,0,0,0,,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8043,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2014,[],0,16467,19,-1,32,2014-07-10,A,23,50%,50%,0%,US,Support Services (Industrial Goods and Services)
8044,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2015,[],0,16467,2,-2,32,2014-07-10,A,23,50%,50%,0%,US,Support Services (Industrial Goods and Services)
8045,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2016,[],0,16467,0,0,19,2015-01-01,AA,23,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8046,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2017,[],0,16467,0,0,2,2016-01-01,AA,21,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8047,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2018,[],0,16467,0,0,0,2016-02-01,AA,22,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8048,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2019,[],0,16467,0,0,0,,AA,22,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8049,"GreenHunter Resources, Inc. (OTCPK:GRH)",4202534,"GreenHunter Resources, Inc. (OTCPK:GRH)",2020,[],0,16467,0,0,0,,AA,24,0%,0%,0%,US,Support Services (Industrial Goods and Services)
8050,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2007,[],0,73631,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8051,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2008,[],0,73631,0,0,0,,AA,20,0%,0%,0%,US,Financial Services
8052,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2009,[],0,73631,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8053,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2010,[],0,73631,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8054,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2011,[],0,73631,0,0,0,,AAA,19,0%,0%,0%,US,Financial Services
8055,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2012,[],0,73631,14,-1,39,2012-03-01,A,20,0%,0%,100%,US,Financial Services
8056,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2013,[],0,73631,22,-2,39,2012-03-01,A,19,0%,0%,100%,US,Financial Services
8057,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2014,[],0,73631,18,-1,28,2013-10-01,AA,19,0%,0%,100%,US,Financial Services
8058,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2015,[],0,73631,15,-2,22,2013-12-31,AA,17,0%,0%,0%,US,Financial Services
8059,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2016,[],0,73631,17,17,18,2015-01-01,AAA,18,0%,0%,0%,US,Financial Services
8060,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2017,[],0,73631,0,-2,17,2016-12-08,AA,22,0%,0%,0%,US,Financial Services
8061,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2018,[],0,73631,20,-1,26,2018-08-15,AA,23,0%,0%,0%,US,Financial Services
8062,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2019,[],0,73631,3,-2,26,2018-08-15,AA,23,0%,0%,0%,US,Financial Services
8063,"Greenlight Capital, Inc.",4319384,"Greenlight Capital, Inc.",2020,[],0,73631,0,0,20,2019-01-01,AA,26,0%,0%,0%,US,Financial Services
8064,"Greystone & Co., Inc.",4107830,"Greystone & Co., Inc.",2007,[],0,22092,0,0,0,,AA,22,0%,0%,0%,US,Aerospace and Defense | Financial Services
8065,"Greystone & Co., Inc.",4107830,"Greystone & Co., Inc.",2008,[],0,22092,0,0,0,,AA,22,0%,0%,0%,US,Aerospace and Defense | Financial Services
8066,"Greystone & Co., Inc.",4107830,"Greystone & Co., Inc.",2009,[],0,22092,19,-2,46,2009-06-10,BBB,22,0%,100%,0%,US,Aerospace and Defense | Financial Services
8067,"Greystone & Co., Inc.",4107830,"Greystone & Co., Inc.",2010,[],0,22092,3,-1,46,2009-06-10,BBB,22,0%,100%,0%,US,Aerospace and Defense | Financial Services
8068,"Greystone & Co., Inc.",4107830,"Greystone & Co., Inc.",2011,[],0,22092,0,0,19,2009-12-31,AA,22,0%,0%,0%,US,Aerospace and Defense | Financial Services
